ЗАГОВОРИТЬСЯ	111114-N	НАКАЛИТЬСЯ, РАСКАЛИТЬСЯ
ЗАГОВОРИТЬСЯ	117793-N	НАЗВАТЬ (ПРОИЗНЕСТИ)
ЗАГОВОРИТЬСЯ	132930-N	НЕМЕТЬ, ЛИШИТЬСЯ РЕЧИ
ЗАДАРИТЬ	9616-N	ДАРИТЕЛЬ
ЗАДАРИТЬ	133734-N	ПОДАТЬ В РУКИ
ЗАДАРИТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАДАРИТЬ	117583-N	СДАТЬ СДАЧУ
ЗАДАРИТЬ	135851-N	ПРИДАТЬ СВОЙСТВО
ЗАДАРИТЬ	118206-N	ПОДАВИТЬ (ПОДЧИНИТЬ)
ЗАДАРИТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ЗАДАРИТЬ	120899-N	ДОДАТЬ
ЗАДАРИТЬ	7830-N	ДАРЕНИЕ
ЗАДАРИТЬ	113655-N	СЛАСТИТЬ
ЗАЛИЗАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАЛИЗАТЬ	115869-N	ЗАСУНУТЬ
ЗАЛИЗАТЬ	132740-N	НАВЯЗАТЬ (ЗАСТАВИТЬ ВЗЯТЬ)
ЗАЛИЗАТЬ	143878-N	НАВЯЗАТЬ (ЗАСТАВИТЬ ПРИНЯТЬ)
ЗАЛИЗАТЬ	117870-N	ПРИТАИТЬСЯ
ЗАЛИЗАТЬ	111702-N	СЛЕДИТЬ, ОСТАВЛЯТЬ СЛЕДЫ
ЗАЛИЗАТЬ	140441-N	БРАТЬ С СОБОЙ
ЗАЛИЗАТЬ	126181-N	ЗАДРАИТЬ (НАГЛУХО ЗАКРЫТЬ)
ЗАЛИЗАТЬ	115287-N	ЗАГНАТЬ ВНУТРЬ
ЗАЛИЗАТЬ	116596-N	ЗАДЕРЖАТЬСЯ НА ОДНОМ МЕСТЕ
ЗАМАЛИВАТЬ	111031-N	ВАЛИТЬСЯ
ЗАМАЛИВАТЬ	117225-N	ОБРУШИТЬСЯ, ОБВАЛИТЬСЯ
ЗАМАЛИВАТЬ	118428-N	ОБЛОМИТЬСЯ (СЛОМАТЬСЯ, ОБРУШИТЬСЯ)
ЗАМАЛИВАТЬ	133078-N	ОБЛОМАТЬСЯ ПО КРАЯМ
ЗАМАЛИВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАМАЛИВАТЬ	111999-N	ЗАМОТАТЬ (ЗАКРУТИТЬ)
ЗАМАЛИВАТЬ	116129-N	ЗАВАЛИТЬСЯ (УПАСТЬ ЗА)
ЗАМАЛИВАТЬ	143192-N	ВЫМАНИТЬ НАРУЖУ
ЗАМАЛИВАТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ЗАМАЛИВАТЬ	131342-N	ЗАМЕДЛИТЬ
ЗАМОЛИТЬ	107345-N	МОЛИТЬ
ЗАМОЛИТЬ	117624-N	ВЫМОЛИТЬ (ВЫПРОСИТЬ МОЛЬБАМИ)
ЗАМОЛИТЬ	111062-N	НАМАЗ
ЗАМОЛИТЬ	120349-N	НАСЕСТЬ С ПРОСЬБОЙ
ЗАМОЛИТЬ	119798-N	ЗАЗВАТЬ
ЗАМОЛИТЬ	107344-N	ПРОСИТЬ, ОБРАЩАТЬСЯ С ПРОСЬБОЙ
ЗАМОЛИТЬ	116735-N	ВЫПРОСИТЬ
ЗАМОЛИТЬ	114848-N	ПРОПИТАТЬСЯ
ЗАМОЛИТЬ	116738-N	ЗАПРОСИТЬ (ЗАТРЕБОВАТЬ)
ЗАМОЛИТЬ	111066-N	НАКЛОНИТЬСЯ, СКЛОНИТЬСЯ
ЗАПРОКИДЫВАТЬ	121005-N	ОТКИНУТЬ (ОТКЛОНИТЬ НАЗАД)
ЗАПРОКИДЫВАТЬ	111813-N	ПЕРЕСПРОСИТЬ
ЗАПРОКИДЫВАТЬ	118493-N	ПРЕКЛОНИТЬ
ЗАПРОКИДЫВАТЬ	150471-N	ЗАКИДАТЬ (ОБРАТИТЬСЯ)
ЗАПРОКИДЫВАТЬ	118866-N	ПРОПУСТИТЬ ВОЗМОЖНОСТЬ
ЗАПРОКИДЫВАТЬ	116061-N	ПРЕПРОВОДИТЬ
ЗАПРОКИДЫВАТЬ	115083-N	ПЕРЕКРИЧАТЬ
ЗАПРОКИДЫВАТЬ	111035-N	ОПРОКИНУТЬ (ПЕРЕВЕРНУТЬ ИЛИ ПОВАЛИТЬ)
ЗАПРОКИДЫВАТЬ	111066-N	НАКЛОНИТЬСЯ, СКЛОНИТЬСЯ
ЗАПРОКИДЫВАТЬ	134232-N	ПРОСКОЛЬЗНУТЬ, ПРОШМЫГНУТЬ
ЗАРАБОТАТЬСЯ	4699-N	НЕТРУДОВЫЕ ДОХОДЫ
ЗАРАБОТАТЬСЯ	150688-N	ИНВЕСТИЦИОННЫЙ ДОХОД
ЗАРАБОТАТЬСЯ	2011-N	РЕНТА
ЗАРАБОТАТЬСЯ	9046-N	ПОЖИЗНЕННОЕ СОДЕРЖАНИЕ
ЗАРАБОТАТЬСЯ	116538-N	ЗАРАБОТАТЬ (ПРИОБРЕСТИ РАБОТОЙ, ТРУДОМ)
ЗАРАБОТАТЬСЯ	133711-N	ПОПЛАТИТЬСЯ
ЗАРАБОТАТЬСЯ	130497-N	ВЫРУЧИТЬ ДЕНЬГИ
ЗАРАБОТАТЬСЯ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАРАБОТАТЬСЯ	116361-N	СРАБОТАТЬСЯ (ИЗНОСИТЬСЯ)
ЗАРАБОТАТЬСЯ	4396-N	ТРУДОВОЙ ДОХОД
ЗАРЕШЕТИТЬ	103889-N	НАЗАРЕТ
ЗАРЕШЕТИТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАРЕШЕТИТЬ	128431-N	ОБЕЗВРЕДИТЬ
ЗАРЕШЕТИТЬ	151497-N	ЗАКРЫТЬ ДОСТУП
ЗАРЕШЕТИТЬ	140441-N	БРАТЬ С СОБОЙ
ЗАРЕШЕТИТЬ	126181-N	ЗАДРАИТЬ (НАГЛУХО ЗАКРЫТЬ)
ЗАРЕШЕТИТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ЗАРЕШЕТИТЬ	117661-N	ЗВЕРЕТЬ
ЗАРЕШЕТИТЬ	106938-N	ПЕРЕМЕСТИТЬ
ЗАРЕШЕТИТЬ	113655-N	СЛАСТИТЬ
ЗАСТУДИТЬ	114819-N	ПРИУЧИТЬ
ЗАСТУДИТЬ	138220-N	ПРИОБЩИТЬ (ВОВЛЕЧЬ, ПОЗНАКОМИТЬ)
ЗАСТУДИТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ЗАСТУДИТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАСТУДИТЬ	120943-N	НАТАСКАТЬ (ПОВЕРХНОСТНО НАУЧИТЬ)
ЗАСТУДИТЬ	137386-N	БРАТЬ ВО ВНИМАНИЕ
ЗАСТУДИТЬ	117532-N	НАСТОЯТЬ НА СВОЕМ МНЕНИИ
ЗАСТУДИТЬ	111066-N	НАКЛОНИТЬСЯ, СКЛОНИТЬСЯ
ЗАСТУДИТЬ	114820-N	ПРИУЧИТЬСЯ
ЗАСТУДИТЬ	111090-N	НАКЛОНИТЬ, СКЛОНИТЬ
ЗАЧИТАТЬСЯ	110444-N	ЧИТАТЬ (ИСПОЛНЯТЬ)
ЗАЧИТАТЬСЯ	143218-N	ДЕКЛАМИРОВАТЬ (ЧИТАТЬ)
ЗАЧИТАТЬСЯ	131632-N	ЗАЧИТАТЬ (ИСТРЕПАТЬ)
ЗАЧИТАТЬСЯ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЗАЧИТАТЬСЯ	137386-N	БРАТЬ ВО ВНИМАНИЕ
ЗАЧИТАТЬСЯ	125905-N	ВЫЧИТАТЬ ИЗ ТЕКСТА
ЗАЧИТАТЬСЯ	119737-N	СЧИТАТЬ ПО ПОРЯДКУ
ЗАЧИТАТЬСЯ	150364-N	ПЕРЕЧИТАТЬ ВСЕ, ЧТО ЕСТЬ
ЗАЧИТАТЬСЯ	153899-N	ПРОЧТЕНИЕ (ИНТЕРПРЕТАЦИЯ)
ЗАЧИТАТЬСЯ	117132-N	ПРИЧИТАТЬ (ПРИГОВАРИВАТЬ)
ЗЛОБСТВОВАТЬ	131680-N	ЗЛОСЛОВИТЬ
ЗЛОБСТВОВАТЬ	130868-N	ЗЛЕТЬ, ОЗЛОБИТЬСЯ
ЗЛОБСТВОВАТЬ	129807-N	ВЗНУЗДАТЬ ЛОШАДЬ
ЗЛОБСТВОВАТЬ	139455-N	ЗЛОНАМЕРЕННЫЙ
ЗЛОБСТВОВАТЬ	115752-N	ЖАЛОВАТЬСЯ (ВЫСКАЗЫВАТЬ НЕУДОВОЛЬСТВИЕ)
ЗЛОБСТВОВАТЬ	116683-N	НЕПРИЯТНЫЙ (НЕ НРАВЯЩИЙСЯ)
ЗЛОБСТВОВАТЬ	151770-N	ПРЕДНАМЕРЕННО ВРЕДИТЬ
ЗЛОБСТВОВАТЬ	120799-N	ПРОЩУПАТЬ, НАЩУПАТЬ
ЗЛОБСТВОВАТЬ	118046-N	НАРУШИТЬСЯ
ЗЛОБСТВОВАТЬ	115753-N	ЖАЛОБА (ВЫСКАЗЫВАНИЕ НЕУДОВОЛЬСТВИЯ)
ИЗВЕДАТЬ	104581-N	ПОЗНАНЬ
ИЗВЕДАТЬ	117369-N	УЗНАТЬ ЗНАКОМОЕ
ИЗВЕДАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ИЗВЕДАТЬ	120943-N	НАТАСКАТЬ (ПОВЕРХНОСТНО НАУЧИТЬ)
ИЗВЕДАТЬ	137386-N	БРАТЬ ВО ВНИМАНИЕ
ИЗВЕДАТЬ	105543-N	НАЗРАНЬ
ИЗВЕДАТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ИЗВЕДАТЬ	130169-N	ВПИТАТЬ ИНФОРМАЦИЮ
ИЗВЕДАТЬ	112932-N	НАГАН
ИЗВЕДАТЬ	131132-N	ЗАГАДАТЬ ЗАГАДКУ
ИНКОРПОРИРОВАТЬ	117817-N	ВКЛИНИТЬ
ИНКОРПОРИРОВАТЬ	115486-N	ВКЛЮЧИТЬ В СОСТАВ
ИНКОРПОРИРОВАТЬ	116858-N	УВЕЗТИ С СОБОЙ
ИНКОРПОРИРОВАТЬ	116081-N	ВНИКНУТЬ
ИНКОРПОРИРОВАТЬ	115287-N	ЗАГНАТЬ ВНУТРЬ
ИНКОРПОРИРОВАТЬ	106557-N	СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ИНКОРПОРИРОВАТЬ	110813-N	ВЛОЖИТЬ ВНУТРЬ
ИНКОРПОРИРОВАТЬ	125640-N	ВНЕДРИТЬ (ВВЕСТИ, УКРЕПИТЬ В ЧЕМ-Н.)
ИНКОРПОРИРОВАТЬ	112311-N	ВКЛЕИТЬ
ИНКОРПОРИРОВАТЬ	129715-N	ВВЕРГНУТЬ В СОСТОЯНИЕ
ИСПОЛОСОВАТЬ	130352-N	ВЫВОЛОЧЬ НАРУЖУ
ИСПОЛОСОВАТЬ	115883-N	РАЗГЛАГОЛЬСТВОВАТЬ
ИСПОЛОСОВАТЬ	111114-N	НАКАЛИТЬСЯ, РАСКАЛИТЬСЯ
ИСПОЛОСОВАТЬ	114568-N	ВПРЫСНУТЬ
ИСПОЛОСОВАТЬ	130469-N	РАСПУТАТЬ СПУТАННОЕ
ИСПОЛОСОВАТЬ	111813-N	ПЕРЕСПРОСИТЬ
ИСПОЛОСОВАТЬ	152521-N	ОТЛОЖИТЬ ПРО ЗАПАС
ИСПОЛОСОВАТЬ	110917-N	ВЫТАЩИТЬ НАРУЖУ
ИСПОЛОСОВАТЬ	123460-N	ВДАТЬСЯ В РАССУЖДЕНИЯ
ИСПОЛОСОВАТЬ	120822-N	СНЕСТИ (С СИЛОЙ СБРОСИТЬ)
ИСЦАРАПАТЬ	125900-N	ВЫЦАРАПАТЬ (ВЫРВАТЬ)
ИСЦАРАПАТЬ	119494-N	НАЦАРАПАТЬ (ИЗОБРАЗИТЬ)
ИСЦАРАПАТЬ	125902-N	ВЫЦАРАПАТЬ С ТРУДОМ
ИСЦАРАПАТЬ	131836-N	ИЗЪЕСТЬ (ИСПОРТИТЬ)
ИСЦАРАПАТЬ	129004-N	ИСКРИВИТЬ (ИЗОГНУТЬ)
ИСЦАРАПАТЬ	131792-N	ИСКУПИТЬ ВИНУ
ИСЦАРАПАТЬ	110917-N	ВЫТАЩИТЬ НАРУЖУ
ИСЦАРАПАТЬ	116349-N	РАСПАХНУТЬ
ИСЦАРАПАТЬ	130547-N	ВЫТЕРЕТЬСЯ ОТ НОСКИ
ИСЦАРАПАТЬ	113672-N	ВЫЛОМАТЬ
КАРКАТЬ	110934-N	КАРАТ
КАРКАТЬ	103913-N	КАРНАТАКА
КАРКАТЬ	108757-N	КАРЕТА
КАРКАТЬ	136463-N	КАРПАТЫ
КАРКАТЬ	116045-N	НАКАТИТЬ (ПОМЕСТИТЬ)
КАРКАТЬ	103079-N	КАРТАЛЫ
КАРКАТЬ	118514-N	КАРТЕЧЬ
КАРКАТЬ	5708-N	КАРТОН
КАРКАТЬ	109296-N	КАТАР
КАРКАТЬ	108319-N	КАРАСЬ
КАТАЛОГИЗИРОВАТЬ	107074-N	КАТАЛОГ
КАТАЛОГИЗИРОВАТЬ	120139-N	КЛАССИФИЦИРОВАТЬ
КАТАЛОГИЗИРОВАТЬ	107129-N	СИСТЕМАТИЗИРОВАТЬ
КАТАЛОГИЗИРОВАТЬ	111090-N	НАКЛОНИТЬ, СКЛОНИТЬ
КАТАЛОГИЗИРОВАТЬ	116045-N	НАКАТИТЬ (ПОМЕСТИТЬ)
КАТАЛОГИЗИРОВАТЬ	131393-N	ЗАЛОЖИТЬ ЗАКЛАДКУ
КАТАЛОГИЗИРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
КАТАЛОГИЗИРОВАТЬ	118416-N	СКЛАДИРОВАТЬ
КАТАЛОГИЗИРОВАТЬ	141461-N	МАТЕРИАЛИЗОВАТЬСЯ
КАТАЛОГИЗИРОВАТЬ	142583-N	НАЛАДИТЬ (ХОРОШО ОРГАНИЗОВАТЬ)
КНЯЖИТЬ	9543-N	КНЯЖЕСТВО
КНЯЖИТЬ	103825-N	МОНАКО
КНЯЖИТЬ	110608-N	КНЯЗЬ (ТИТУЛ)
КНЯЖИТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
КНЯЖИТЬ	140446-N	КНЯЖЕСКАЯ ДРУЖИНА
КНЯЖИТЬ	104882-N	НАНТ
КНЯЖИТЬ	112932-N	НАГАН
КНЯЖИТЬ	103113-N	НЕЖИН
КНЯЖИТЬ	2812-N	КОРОЛЕВСТВО
КНЯЖИТЬ	118038-N	ПОДЧИНИТЬ СВОЕЙ ВЛАСТИ
КОМПОСТИРОВАТЬ	120740-N	КОМПОНОВАТЬ
КОМПОСТИРОВАТЬ	5245-N	КОМПОСТ
КОМПОСТИРОВАТЬ	113308-N	КОМПОТ
КОМПОСТИРОВАТЬ	115234-N	СЛОЖИТЬ В ОДНОМ МЕСТЕ
КОМПОСТИРОВАТЬ	112078-N	СОСТАВИТЬ (СОБРАВ СОЕДИНИТЬ)
КОМПОСТИРОВАТЬ	109705-N	СМЕШИВАТЬ (СОЕДИНЯТЬ)
КОМПОСТИРОВАТЬ	120237-N	СМЕШАТЬСЯ В ОДНО ЦЕЛОЕ
КОМПОСТИРОВАТЬ	110049-N	КОМБИНИРОВАТЬ (СОЕДИНЯТЬ)
КОМПОСТИРОВАТЬ	118103-N	ВМЕШАТЬ, ПОДМЕШАТЬ
КОМПОСТИРОВАТЬ	108613-N	КОМБИНЕЗОН
КООПЕРИРОВАТЬСЯ	106557-N	СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
КООПЕРИРОВАТЬСЯ	109165-N	ЗАСТЕГНУТЬ
КООПЕРИРОВАТЬСЯ	111484-N	СОЕДИНИТЬСЯ В ОДНО ЦЕЛОЕ
КООПЕРИРОВАТЬСЯ	131973-N	КООПЕРАТИВ
КООПЕРИРОВАТЬСЯ	107533-N	ОБЪЕДИНИТЬ В ЕДИНОЕ ЦЕЛОЕ
КООПЕРИРОВАТЬСЯ	131974-N	КООПЕРАТОР
КООПЕРИРОВАТЬСЯ	110049-N	КОМБИНИРОВАТЬ (СОЕДИНЯТЬ)
КООПЕРИРОВАТЬСЯ	123608-N	СЪЕДОБНЫЙ
КООПЕРИРОВАТЬСЯ	121354-N	ВОССОЕДИНИТЬ
КООПЕРИРОВАТЬСЯ	115698-N	СОБРАТЬСЯ В ОДНОМ МЕСТЕ
КРИВИТЬ	129004-N	ИСКРИВИТЬ (ИЗОГНУТЬ)
КРИВИТЬ	140830-N	СТАПТЫВАНИЕ ОБУВИ
КРИВИТЬ	119338-N	КРИВОЙ (ИЗОГНУТЫЙ)
КРИВИТЬ	126523-N	КРИВЛЯТЬСЯ, ЛОМАТЬСЯ
КРИВИТЬ	116564-N	СБРЫЗНУТЬ
КРИВИТЬ	136003-N	КРИКЕТ
КРИВИТЬ	6115-N	БРИФИНГ
КРИВИТЬ	103768-N	КРИТ
КРИВИТЬ	110807-N	ПРИВИНТИТЬ
КРИВИТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
КРОНИРОВАТЬ	103790-N	КРОНА, ДАТСКАЯ
КРОНИРОВАТЬ	117399-N	БРОНИРОВАТЬ (ПОКРЫТЬ БРОНЕЙ)
КРОНИРОВАТЬ	135033-N	КЛОН
КРОНИРОВАТЬ	111066-N	НАКЛОНИТЬСЯ, СКЛОНИТЬСЯ
КРОНИРОВАТЬ	102583-N	КРОНШТАДТ
КРОНИРОВАТЬ	125462-N	БРОНИРОВАТЬ (ЗАКРЕПИТЬ)
КРОНИРОВАТЬ	118381-N	КРОШИТЬСЯ
КРОНИРОВАТЬ	111090-N	НАКЛОНИТЬ, СКЛОНИТЬ
КРОНИРОВАТЬ	139779-N	УКОРЕНИТЬ РАСТЕНИЕ
КРОНИРОВАТЬ	119085-N	КОРОБИТЬСЯ
КУДАХТАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
КУДАХТАТЬ	116045-N	НАКАТИТЬ (ПОМЕСТИТЬ)
КУДАХТАТЬ	140441-N	БРАТЬ С СОБОЙ
КУДАХТАТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
КУДАХТАТЬ	119014-N	БАРАХТАТЬСЯ
КУДАХТАТЬ	110917-N	ВЫТАЩИТЬ НАРУЖУ
КУДАХТАТЬ	117015-N	НАЕХАТЬ (НАТОЛКНУТЬСЯ)
КУДАХТАТЬ	111702-N	СЛЕДИТЬ, ОСТАВЛЯТЬ СЛЕДЫ
КУДАХТАТЬ	117497-N	НАЛЕТЕТЬ В БОЛЬШОМ КОЛИЧЕСТВЕ
КУДАХТАТЬ	104882-N	НАНТ
ЛАЙКНУТЬ	121327-N	НАКЛЕЙКА
ЛАЙКНУТЬ	112118-N	ЯРЛЫК
ЛАЙКНУТЬ	8723-N	ЦЕННИК
ЛАЙКНУТЬ	116312-N	СОСЛАТЬСЯ
ЛАЙКНУТЬ	124784-N	НАЛЕЧЬ, НАВАЛИТЬСЯ
ЛАЙКНУТЬ	112932-N	НАГАН
ЛАЙКНУТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЛАЙКНУТЬ	105543-N	НАЗРАНЬ
ЛАЙКНУТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
ЛАЙКНУТЬ	104882-N	НАНТ
ЛЕГИРОВАТЬ	124784-N	НАЛЕЧЬ, НАВАЛИТЬСЯ
ЛЕГИРОВАТЬ	118895-N	СГЛАДИТЬ СИТУАЦИЮ
ЛЕГИРОВАТЬ	117993-N	РАЗГЛАДИТЬ
ЛЕГИРОВАТЬ	151864-N	УЛОЖИТЬ, ЗАСТАВИТЬ ЛЕЧЬ
ЛЕГИРОВАТЬ	116159-N	СГЛАДИТЬ (ВЫРОВНЯТЬ)
ЛЕГИРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЛЕГИРОВАТЬ	141589-N	ТРЕТИРОВАТЬ
ЛЕГИРОВАТЬ	115883-N	РАЗГЛАГОЛЬСТВОВАТЬ
ЛЕГИРОВАТЬ	134419-N	РАЗРЕГУЛИРОВАТЬСЯ
ЛЕГИРОВАТЬ	117826-N	УВЛАЖНИТЬ
ЛОСНИТЬСЯ	127554-N	ЛЫСЕТЬ, ТЕРЯТЬ ВОЛОСЫ
ЛОСНИТЬСЯ	117147-N	БРОСИТЬСЯ ВНИЗ
ЛОСНИТЬСЯ	149602-N	УТРАТИТЬ СВОЙСТВО
ЛОСНИТЬСЯ	118381-N	КРОШИТЬСЯ
ЛОСНИТЬСЯ	130547-N	ВЫТЕРЕТЬСЯ ОТ НОСКИ
ЛОСНИТЬСЯ	129807-N	ВЗНУЗДАТЬ ЛОШАДЬ
ЛОСНИТЬСЯ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЛОСНИТЬСЯ	111114-N	НАКАЛИТЬСЯ, РАСКАЛИТЬСЯ
ЛОСНИТЬСЯ	113655-N	СЛАСТИТЬ
ЛОСНИТЬСЯ	116388-N	УТРАТИТЬ
ЛЬГОТИРОВАТЬ	115883-N	РАЗГЛАГОЛЬСТВОВАТЬ
ЛЬГОТИРОВАТЬ	130058-N	ОРАТОРСТВОВАТЬ (ВЫСТУПАТЬ С РЕЧЬЮ)
ЛЬГОТИРОВАТЬ	128639-N	ОСЛАБИТЬ НАТЯЖЕНИЕ
ЛЬГОТИРОВАТЬ	134419-N	РАЗРЕГУЛИРОВАТЬСЯ
ЛЬГОТИРОВАТЬ	1983-N	ЛЬГОТНАЯ СТАВКА
ЛЬГОТИРОВАТЬ	115874-N	ПОДСУНУТЬ НЕЗАМЕТНО
ЛЬГОТИРОВАТЬ	118894-N	СМЯГЧИТЬ (ОСЛАБИТЬ)
ЛЬГОТИРОВАТЬ	143921-N	ЛИШЕНИЕ ПРАВА
ЛЬГОТИРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЛЬГОТИРОВАТЬ	120799-N	ПРОЩУПАТЬ, НАЩУПАТЬ
ЛЯЗГАТЬ	119975-N	ШЛЕПАТЬ НОГАМИ
ЛЯЗГАТЬ	124784-N	НАЛЕЧЬ, НАВАЛИТЬСЯ
ЛЯЗГАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
ЛЯЗГАТЬ	123775-N	НАЛАДИТЬСЯ, ПОЙТИ НА ЛАД
ЛЯЗГАТЬ	112932-N	НАГАН
ЛЯЗГАТЬ	115157-N	СКАТИТЬ ВНИЗ
ЛЯЗГАТЬ	114877-N	ЛЕЗТЬ (КАРАБКАЯСЬ ПОДНИМАТЬСЯ, ПРОНИКАТЬ КУДА-Л)
ЛЯЗГАТЬ	116564-N	СБРЫЗНУТЬ
ЛЯЗГАТЬ	116045-N	НАКАТИТЬ (ПОМЕСТИТЬ)
ЛЯЗГАТЬ	111193-N	ТОПТАТЬ НОГАМИ
МАНКИРОВАТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
МАНКИРОВАТЬ	111457-N	ЗАМАЗАТЬ (ПОКРЫТЬ)
МАНКИРОВАТЬ	116966-N	МУРОВАТЬ
МАНКИРОВАТЬ	146962-N	МАРГИНАЛИЗАЦИЯ
МАНКИРОВАТЬ	119706-N	МУССИРОВАТЬ
МАНКИРОВАТЬ	111874-N	ВЫКУРИТЬ НАРУЖУ
МАНКИРОВАТЬ	120030-N	СКАНДИРОВАТЬ
МАНКИРОВАТЬ	143192-N	ВЫМАНИТЬ НАРУЖУ
МАНКИРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
МАНКИРОВАТЬ	107176-N	НАСТИЛ (ПОКРЫТИЕ)
МИКШИРОВАТЬ	112819-N	МЕШАТЬ, ПОМЕШИВАТЬ
МИКШИРОВАТЬ	111682-N	ПЕРЕМЕШАТЬ
МИКШИРОВАТЬ	112821-N	МЕСИТЬ
МИКШИРОВАТЬ	109705-N	СМЕШИВАТЬ (СОЕДИНЯТЬ)
МИКШИРОВАТЬ	118103-N	ВМЕШАТЬ, ПОДМЕШАТЬ
МИКШИРОВАТЬ	120237-N	СМЕШАТЬСЯ В ОДНО ЦЕЛОЕ
МИКШИРОВАТЬ	109345-N	МИКСТУРА
МИКШИРОВАТЬ	111607-N	ПРИМЕШАТЬ (ДОБАВИТЬ)
МИКШИРОВАТЬ	117692-N	РАЗМЕШАТЬ
МИКШИРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
МОЛОДИТЬ	4935-N	МЛАДЕНЕЦ
МОЛОДИТЬ	113175-N	ГРУДНОЙ МЛАДЕНЕЦ
МОЛОДИТЬ	113896-N	НОВОРОЖДЕННЫЙ РЕБЕНОК
МОЛОДИТЬ	101963-N	МОЛОДЕЧНО
МОЛОДИТЬ	114022-N	НЕБОЛЬШОЙ, МАЛЫЙ
МОЛОДИТЬ	115929-N	МОЛОДОСТЬ (ВОЗРАСТ)
МОЛОДИТЬ	145734-N	МОЛОЖАВЫЙ
МОЛОДИТЬ	148520-N	ЗОЛОТАЯ МОЛОДЕЖЬ
МОЛОДИТЬ	145019-N	РОДИТЬ (ДАТЬ НАЧАЛО)
МОЛОДИТЬ	102910-N	КЫЗЫЛ
МОТОРИЗОВАТЬ	5141-N	МОТОРОЛЛЕР
МОТОРИЗОВАТЬ	112001-N	МОТОК
МОТОРИЗОВАТЬ	138424-N	НАЕХАТЬ (ОКАЗЫВАТЬ ДАВЛЕНИЕ)
МОТОРИЗОВАТЬ	134582-N	РОБОТИЗИРОВАТЬ
МОТОРИЗОВАТЬ	129213-N	СТИМУЛИРОВАТЬ, ДАТЬ СТИМУЛ
МОТОРИЗОВАТЬ	141461-N	МАТЕРИАЛИЗОВАТЬСЯ
МОТОРИЗОВАТЬ	111595-N	ПРИДВИНУТЬ
МОТОРИЗОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
МОТОРИЗОВАТЬ	151306-N	МОТЫЛЬ (НАЖИВКА)
МОТОРИЗОВАТЬ	106636-N	УСИЛИТЬ (УВЕЛИЧИТЬ СИЛУ)
МУЛЬЧИРОВАТЬ	116966-N	МУРОВАТЬ
МУЛЬЧИРОВАТЬ	114832-N	ЗАМУРОВАТЬ (ЗАДЕЛАТЬ ОТВЕРСТИЕ)
МУЛЬЧИРОВАТЬ	127033-N	МУЛЯЖ
МУЛЬЧИРОВАТЬ	119706-N	МУССИРОВАТЬ
МУЛЬЧИРОВАТЬ	120701-N	КАТАПУЛЬТИРОВАТЬ
МУЛЬЧИРОВАТЬ	105042-N	МУЛЬДЕ
МУЛЬЧИРОВАТЬ	116282-N	ГЛУМИТЬСЯ
МУЛЬЧИРОВАТЬ	111874-N	ВЫКУРИТЬ НАРУЖУ
МУЛЬЧИРОВАТЬ	111438-N	БАЛЬЗАМИРОВАТЬ
МУЛЬЧИРОВАТЬ	114248-N	НАКОВАЛЬНЯ
МУШТРОВАТЬ	116966-N	МУРОВАТЬ
МУШТРОВАТЬ	114832-N	ЗАМУРОВАТЬ (ЗАДЕЛАТЬ ОТВЕРСТИЕ)
МУШТРОВАТЬ	119706-N	МУССИРОВАТЬ
МУШТРОВАТЬ	118540-N	НАДУТЬ (НАНЕСТИ)
МУШТРОВАТЬ	115967-N	МЫЛИТЬ, НАМЫЛИВАТЬ
МУШТРОВАТЬ	120389-N	НАНИЗАТЬ (НАДЕТЬ)
