БОРТНИЧЕСТВО	118256-N	БРЮЗЖАТЬ
БОРТНИЧЕСТВО	1451-N	НАРОДНЫЙ ПРОМЫСЕЛ
БОРТНИЧЕСТВО	141693-N	ОТВЕРТОЧНАЯ СБОРКА
БОРТНИЧЕСТВО	5684-N	ДОЕНИЕ
БОРТНИЧЕСТВО	8832-N	ЧАСОВАЯ ПРОМЫШЛЕННОСТЬ
БОТВА	4307-N	ПЛОДОРОДНАЯ ПОЧВА
БОТВА	4671-N	ЧЕРНОЗЕМНАЯ ПОЧВА
БОТВА	114958-N	ПРОПОЛКА СОРНЯКОВ
БОТВА	7126-N	РАСТИТЕЛЬНОЕ СЫРЬЕ
БОТВА	8439-N	ГЛИНИСТАЯ ПОЧВА
БОТВА	9764-N	ФЛОРИСТИКА
БОТВА	145015-N	ХИМИЧЕСКОЕ УНИЧТОЖЕНИЕ СОРНЯКОВ
БОТВА	108712-N	БУТСЫ
БОТВА	8145-N	КИСЛАЯ ПОЧВА
БОТВА	4334-N	ПАХОТНАЯ ЗЕМЛЯ
БОТУЛИЗМ	8804-N	ПРОСТУДНОЕ ЗАБОЛЕВАНИЕ
БОТУЛИЗМ	9224-N	ОСТРОЕ РЕСПИРАТОРНОЕ ЗАБОЛЕВАНИЕ
БОТУЛИЗМ	154068-N	ПАРАГРИПП
БОТУЛИЗМ	4146-N	БАКТЕРИЯ
БОТУЛИЗМ	2951-N	БЕШЕНСТВО (БОЛЕЗНЬ)
БОТУЛИЗМ	145295-N	БОЛЕЗНИ ДЫХАТЕЛЬНЫХ ПУТЕЙ
БОТУЛИЗМ	4277-N	ЛУЧЕВАЯ БОЛЕЗНЬ
БОТУЛИЗМ	116741-N	ЗАРАЗИТЬСЯ (ЗАБОЛЕТЬ)
БОТУЛИЗМ	145566-N	НОСИТЕЛЬ ИНФЕКЦИИ
БОТУЛИЗМ	6481-N	ВРОЖДЕННОЕ ЗАБОЛЕВАНИЕ
БРАГА	548-N	АЛКОГОЛЬНЫЙ НАПИТОК
БРАГА	112058-N	МЕДОВУХА
БРАГА	108264-N	СОК (НАПИТОК)
БРАГА	108342-N	ПРОХЛАДИТЕЛЬНЫЙ НАПИТОК
БРАГА	130922-N	ТОНИЗИРУЮЩИЙ НАПИТОК
БРАГА	142798-N	СВЕКЛОСАХАРНОЕ ПРОИЗВОДСТВО
БРАГА	112265-N	ЦЕДИТЬ (МЕДЛЕННО ПИТЬ)
БРАГА	116251-N	ПРЫСКАТЬ (БРЫЗГАТЬ)
БРАГА	121338-N	ВОДА (НАПИТОК)
БРАГА	142833-N	КУЛИНАРНЫЙ РЕЦЕПТ
БРИЧКА	109721-N	ТЕЛЕГА (ПОВОЗКА)
БРИЧКА	230-N	ПАССАЖИРСКИЙ ПОЕЗД
БРИЧКА	4821-N	ПОВОЗКА, ГУЖЕВОЙ ТРАНСПОРТ
БРИЧКА	109822-N	БУБЛИК
БРИЧКА	118059-N	КАТАТЬ (ВОЗИТЬ)
БРИЧКА	7186-N	ПОЕЗДНАЯ БРИГАДА
БРИЧКА	152472-N	СТРЕЛКА НА БРЮКАХ
БРИЧКА	112118-N	ЯРЛЫК
БРИЧКА	180-N	ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ
БРИЧКА	108756-N	ЭКИПАЖ (ПОВОЗКА)
БРОДИЛКА	122221-N	КРОВОСОСУЩЕЕ НАСЕКОМОЕ
БРОДИЛКА	5654-N	ГНУС
БРОДИЛКА	9774-N	МОСКИТ
БРОДИЛКА	112056-N	МЕДВЕДИЦА (САМКА)
БРОДИЛКА	107949-N	ЛЕБЕДКА (САМКА ЛЕБЕДЯ)
БРОДИЛКА	111293-N	КОЗА (САМКА)
БРОДИЛКА	4842-N	ИНДЕЙКА
БРОДИЛКА	4839-N	СЕЛЬСКОХОЗЯЙСТВЕННАЯ ПТИЦА
БРОДИЛКА	129908-N	АМБАРНЫЙ ВРЕДИТЕЛЬ
БРОДИЛКА	128474-N	ЛЬВИЦА
БРОНЕЖИЛЕТ	8989-N	ВОИНСКИЙ ТРАНСПОРТ
БРОНЕЖИЛЕТ	6855-N	ВОИНСКИЕ ПЕРЕВОЗКИ
БРОНЕЖИЛЕТ	148867-N	ТРАНСПОРТНОЕ СООРУЖЕНИЕ
БРОНЕЖИЛЕТ	4161-N	ДОРОЖНОЕ СООРУЖЕНИЕ
БРОНЕЖИЛЕТ	144362-N	ПАССАЖИРСКОЕ ТРАНСПОРТНОЕ СРЕДСТВО
БРОНЕЖИЛЕТ	3389-N	ПОРТОВОЕ СООРУЖЕНИЕ
БРОНЕЖИЛЕТ	193-N	ТРАМВАЙНЫЙ ТРАНСПОРТ
БРОНЕЖИЛЕТ	4482-N	БРОНЕТАНКОВЫЕ ВОЙСКА
БРОНЕЖИЛЕТ	233-N	ЖЕЛЕЗНОДОРОЖНОЕ СООРУЖЕНИЕ
БРОНЕЖИЛЕТ	180-N	ЖЕЛЕЗНОДОРОЖНЫЙ ТРАНСПОРТ
БРЮКВА	144212-N	КОРНЕПЛОДНЫЕ РАСТЕНИЯ
БРЮКВА	131894-N	КЛУБНЕПЛОД
БРЮКВА	4056-N	КАРТОФЕЛЬ (РАСТЕНИЕ)
БРЮКВА	143589-N	СЕМЕЙСТВО РАСТЕНИЙ
БРЮКВА	108200-N	ГАРНИР
БРЮКВА	143506-N	СЕМЕЙСТВО СИТНИКОВЫЕ
БРЮКВА	144176-N	КАПУСТНАЯ КУЛЬТУРА
БРЮКВА	143505-N	СЕМЕЙСТВО ОСОКОВЫЕ
БРЮКВА	108823-N	ЗАКУСКА (КУШАНЬЕ)
БРЮКВА	111078-N	НАРЦИСС
БУЖЕНИНА	108097-N	МЯСНОЕ КУШАНЬЕ
БУЖЕНИНА	142420-N	ОТБИВНАЯ КОТЛЕТА
БУЖЕНИНА	4572-N	СВИНИНА
БУЖЕНИНА	133424-N	ВАРЕНОЕ БЛЮДО
БУЖЕНИНА	108200-N	ГАРНИР
БУЖЕНИНА	121963-N	ЖАРЕНОЕ БЛЮДО
БУЖЕНИНА	108823-N	ЗАКУСКА (КУШАНЬЕ)
БУЖЕНИНА	132113-N	ЛАКОМСТВО, ЛЮБИМОЕ БЛЮДО
БУЖЕНИНА	114946-N	ГУСЯТИНА
БУЖЕНИНА	148273-N	ПАРОВОЕ БЛЮДО
БУКИНИСТ	7374-N	ДИСТРИБУТОР
БУКИНИСТ	8625-N	БУКВАРЬ
БУКИНИСТ	5403-N	БУФЕТЧИК
БУКИНИСТ	142776-N	ПРОДАВЕЦ (ТОРГОВЫЙ РАБОТНИК)
БУКИНИСТ	134804-N	КУПЕЦ
БУКИНИСТ	120499-N	ПОСТАВЩИК
БУКИНИСТ	9993-N	БУТИК
БУКИНИСТ	140690-N	ПУШКИНИСТ
БУКИНИСТ	151535-N	ЯРМАРКА-ПРОДАЖА
БУКИНИСТ	127493-N	ПЕРЕКУПЩИК
БУЛЬТЕРЬЕР	7678-N	ОХОТНИЧЬЯ СОБАКА
БУЛЬТЕРЬЕР	107748-N	ТАКСА (СОБАКА)
БУЛЬТЕРЬЕР	143352-N	ПОРОДА СОБАК
БУЛЬТЕРЬЕР	5933-N	ПОИСКОВАЯ СОБАКА
БУЛЬТЕРЬЕР	108524-N	ТЕРЬЕР
БУЛЬТЕРЬЕР	107772-N	ЖВАЧНОЕ ЖИВОТНОЕ
БУЛЬТЕРЬЕР	4454-N	СОБАКА
БУЛЬТЕРЬЕР	129059-N	МОЗОЛЕНОГИЕ ЖИВОТНЫЕ
БУЛЬТЕРЬЕР	153552-N	БОЙЦОВСКАЯ ПОРОДА СОБАК
БУЛЬТЕРЬЕР	108007-N	ПАРНОКОПЫТНЫЕ ЖИВОТНЫЕ
БУНДЕСРАТ	128038-N	ПАЛАТА ПРЕДСТАВИТЕЛЕЙ
БУНДЕСРАТ	131449-N	НИЖНЯЯ ПАЛАТА ПАРЛАМЕНТА
БУНДЕСРАТ	126925-N	НЕМЕЦКИЙ ЯЗЫК
БУНДЕСРАТ	6229-N	ПАЛАТА ФЕДЕРАЛЬНОГО СОБРАНИЯ
БУНДЕСРАТ	125494-N	БУНДЕСТАГ
БУНДЕСРАТ	8121-N	СЕНАТ
БУНДЕСРАТ	7927-N	СЕНАТОР
БУНДЕСРАТ	127441-N	ПАЛАТА ЛОРДОВ
БУНДЕСРАТ	131450-N	ВЕРХНЯЯ ПАЛАТА ПАРЛАМЕНТА
БУНДЕСРАТ	148116-N	ШВЕДСКИЙ ЯЗЫК
БУРЕЛОМ	119607-N	ЗАПУЩЕННЫЙ (ЗАСТАРЕЛЫЙ)
БУРЕЛОМ	116221-N	ВЫТРЯХНУТЬ (ВЫБРОСИТЬ ИЛИ УРОНИТЬ)
БУРЕЛОМ	4416-N	ЛЕСОВОДСТВО
БУРЕЛОМ	131727-N	ПЕРЕЛОМ, МЕСТО ПЕРЕЛОМА
БУРЕЛОМ	3944-N	ЛЕСОСЕЧНЫЕ РАБОТЫ
БУРЕЛОМ	120048-N	ПУЗЫРЬ (НАПОЛНЕННЫЙ ВОЗДУХОМ ПРОЗР.ШАРИК)
БУРЕЛОМ	108331-N	ТРЕЩИНА
БУРЕЛОМ	138942-N	ПЕРЕЛОМ КОСТИ
БУРЕЛОМ	132719-N	БУГОР, ШИШКА
БУРЕЛОМ	147906-N	ЛЕСОСЕКА
БУРИМЕ	112003-N	БРЫЗГАТЬ, РАЗБРАСЫВАТЬ БРЫЗГИ
БУРИМЕ	121041-N	РАЗБРЫЗГАТЬ, РАСПРЫСКАТЬ
БУРИМЕ	123574-N	РАСПЫЛИТЬ ЖИДКОСТЬ, ГАЗ
БУРИМЕ	116251-N	ПРЫСКАТЬ (БРЫЗГАТЬ)
БУРИМЕ	2584-N	ПОСЕВНЫЕ РАБОТЫ
БУРИМЕ	112004-N	РАЗБРОСАТЬ, РАСШВЫРЯТЬ
БУРИМЕ	116221-N	ВЫТРЯХНУТЬ (ВЫБРОСИТЬ ИЛИ УРОНИТЬ)
БУРИМЕ	115845-N	ЗАГОРОДИТЬ (ЗАКРЫТЬ, ЗАСЛОНИТЬ)
БУРИМЕ	118256-N	БРЮЗЖАТЬ
БУРИМЕ	126461-N	НАБИТЬ (НАСАДИТЬ)
БУРОВАЯ	146860-N	МЕХАНИЗИРОВАННЫЙ ИНСТРУМЕНТ
БУРОВАЯ	146906-N	ПНЕВМОИНСТРУМЕНТ
БУРОВАЯ	133553-N	ОТБОЙНЫЙ МОЛОТОК
БУРОВАЯ	111933-N	УТЮГ
БУРОВАЯ	127003-N	МОЙКА, МОЕЧНОЕ ОБОРУДОВАНИЕ
БУРОВАЯ	142415-N	СОЕДИНИТЕЛЬ (ПРИСПОСОБЛЕНИЕ)
БУРОВАЯ	146373-N	АЭРОЗОЛЬНОЕ УСТРОЙСТВО
БУРОВАЯ	145465-N	ПРИСОСКА (ПРИСПОСОБЛЕНИЕ)
БУРОВАЯ	126892-N	ХИРУРГИЧЕСКИЙ ИНСТРУМЕНТАРИЙ
БУРОВАЯ	5083-N	ПЛУГ
БУТОНЬЕРКА	124376-N	ВЕШАЛКА НА ОДЕЖДЕ
БУТОНЬЕРКА	124399-N	ПОДКЛАДКА ОДЕЖДЫ
БУТОНЬЕРКА	108064-N	БИЖУТЕРИЯ
БУТОНЬЕРКА	145860-N	ПЛЕЧО ОДЕЖДЫ
БУТОНЬЕРКА	128018-N	ДРАГОЦЕННОСТЬ
БУТОНЬЕРКА	112212-N	БУТЫЛЬ
БУТОНЬЕРКА	125452-N	БРЕТЕЛЬКА ОДЕЖДЫ
БУТОНЬЕРКА	140884-N	СПИНКА ОДЕЖДЫ
БУТОНЬЕРКА	118021-N	БОРТ ОДЕЖДЫ
БУТОНЬЕРКА	108712-N	БУТСЫ
БЮДЖЕТИРОВАНИЕ	1263-N	ФИНАНСИРОВАНИЕ
БЮДЖЕТИРОВАНИЕ	3978-N	ДОЛЕВОЕ ФИНАНСИРОВАНИЕ
БЮДЖЕТИРОВАНИЕ	150744-N	ГОСУДАРСТВЕННОЕ УЧАСТИЕ
БЮДЖЕТИРОВАНИЕ	6976-N	ГОСУДАРСТВЕННОЕ ФИНАНСИРОВАНИЕ
БЮДЖЕТИРОВАНИЕ	115361-N	ВЛОЖЕНИЕ ДЕНЕЖНЫХ СРЕДСТВ
БЮДЖЕТИРОВАНИЕ	150883-N	ВЛОЖЕНИЕ ФИНАНСОВЫХ СРЕДСТВ
БЮДЖЕТИРОВАНИЕ	134349-N	РАЗВЕРСТАТЬ (ПОДСЧИТЫВАЯ РАСПРЕДЕЛИТЬ)
БЮДЖЕТИРОВАНИЕ	137338-N	РАЗМЕСТИТЬ (РАСПРЕДЕЛИТЬ МЕЖДУ МНОГИМИ)
БЮДЖЕТИРОВАНИЕ	2469-N	ГОСУДАРСТВЕННАЯ ФИНАНСОВАЯ СИСТЕМА
БЮДЖЕТИРОВАНИЕ	144275-N	ФИНАНСОВАЯ СДЕЛКА
БЯЗЬ	119370-N	НИЗКИЙ, ПОДЛЫЙ
БЯЗЬ	123393-N	ПОРОЧНЫЙ (БЕЗНРАВСТВЕННЫЙ)
БЯЗЬ	118331-N	БЕСПРЕКОСЛОВНЫЙ
БЯЗЬ	120044-N	НЕИСПРАВНЫЙ (ИМЕЮЩИЙ ПОВРЕЖДЕНИЯ)
БЯЗЬ	125385-N	БЕССЛАВНЫЙ (ПОЗОРНЫЙ)
БЯЗЬ	132615-N	МЕРЗЛЫЙ (НЕГОДНЫЙ)
БЯЗЬ	119207-N	БЕСТОЛКОВЫЙ (БЕСПОРЯДОЧНЫЙ, НЕВРАЗУМИТЕЛЬНЫЙ)
БЯЗЬ	119424-N	БЕЗУЧАСТНЫЙ
БЯЗЬ	145441-N	НЕПРИСПОСОБЛЕННЫЙ (НЕПРИГОДНЫЙ)
БЯЗЬ	114675-N	БЕСПРИЗОРНИК
ВАЛЕНТИНКА	108174-N	ВАЛЕНКИ
ВАЛЕНТИНКА	123939-N	РАЗНАШИВАНИЕ ОБУВИ
ВАЛЕНТИНКА	108584-N	ВАРЕЖКИ
ВАЛЕНТИНКА	124209-N	СДОБНЫЕ ИЗДЕЛИЯ
ВАЛЕНТИНКА	153240-N	ТОЛСТОВКА
ВАЛЕНТИНКА	107917-N	ЗАПОНКА
ВАЛЕНТИНКА	109822-N	БУБЛИК
ВАЛЕНТИНКА	145821-N	ОБУВНАЯ КОЛОДКА
ВАЛЕНТИНКА	141617-N	ЮВЕЛИРНАЯ ФИЛИГРАНЬ
ВАЛЕНТИНКА	109823-N	БАРАНКА (БУЛКА)
ВАЛТОРНИСТ	6499-N	МУЗЫКАНТ-ИСПОЛНИТЕЛЬ
ВАЛТОРНИСТ	111146-N	ТРУБАЧ
ВАЛТОРНИСТ	111909-N	АЛЬТИСТ
ВАЛТОРНИСТ	7971-N	ПИАНИСТ
ВАЛТОРНИСТ	113820-N	ОРКЕСТРАНТ
ВАЛТОРНИСТ	116216-N	АККОМПАНИАТОР
ВАЛТОРНИСТ	8168-N	ВИОЛОНЧЕЛИСТ
ВАЛТОРНИСТ	110173-N	АККОРДЕОНИСТ
ВАЛТОРНИСТ	1433-N	КОМПОЗИТОР
ВАЛТОРНИСТ	111276-N	КЛАРНЕТИСТ
ВАЛЬДШНЕП	143552-N	СЕМЕЙСТВО ТЕТЕРЕВИНЫЕ
ВАЛЬДШНЕП	108058-N	ТЕТЕРЕВ
ВАЛЬДШНЕП	4839-N	СЕЛЬСКОХОЗЯЙСТВЕННАЯ ПТИЦА
ВАЛЬДШНЕП	126849-N	ПЧЕЛИНАЯ СЕМЬЯ
ВАЛЬДШНЕП	128747-N	ПРЕСНОВОДНОЕ ЖИВОТНОЕ
ВАЛЬДШНЕП	107784-N	ХИЩНАЯ ПТИЦА
ВАЛЬДШНЕП	128750-N	СКАЗОЧНАЯ ПТИЦА
ВАЛЬДШНЕП	126920-N	НЕПАРНОКОПЫТНЫЕ ЖИВОТНЫЕ
ВАЛЬДШНЕП	116139-N	СТАЯ ЖИВОТНЫХ
ВАЛЬДШНЕП	107795-N	ХИЩНОЕ МЛЕКОПИТАЮЩЕЕ
ВАЛЬЦОВЩИК	2697-N	МЕТАЛЛООБРАБАТЫВАЮЩАЯ ПРОМЫШЛЕННОСТЬ
ВАЛЬЦОВЩИК	151348-N	ПРОФЕССИОНАЛЬНЫЙ НАЕЗДНИК
ВАЛЬЦОВЩИК	5790-N	ОБЛИЦОВЩИК
ВАЛЬЦОВЩИК	113563-N	ПРИВАРИТЬ
ВАЛЬЦОВЩИК	120485-N	МЕТАЛЛИЧЕСКИЙ ПРУТ
ВАЛЬЦОВЩИК	129220-N	СТОЧИТЬ (СРЕЗАТЬ)
ВАЛЬЦОВЩИК	143327-N	РЕЗКА МЕТАЛЛА
ВАЛЬЦОВЩИК	8724-N	ШТУКАТУР
ВАЛЬЦОВЩИК	145033-N	МЕТАЛЛИЧЕСКАЯ ТРУБА
ВАЛЬЦОВЩИК	146020-N	КОВАНОЕ ИЗДЕЛИЕ
ВАННАЯ	478-N	ЖИЛОЕ ПОМЕЩЕНИЕ
ВАННАЯ	142305-N	ЖИЛЬЕ ДЛЯ ТУРИСТОВ
ВАННАЯ	752-N	ГОСТИНИЦА
ВАННАЯ	132707-N	МОТЕЛЬ
ВАННАЯ	145595-N	САУНА
ВАННАЯ	144852-N	ЖИЛАЯ КОМНАТА
ВАННАЯ	118053-N	ВАННА (МЫТЬЕ)
ВАННАЯ	146867-N	ГИГИЕНИЧЕСКАЯ ПРОКЛАДКА
ВАННАЯ	143613-N	БИОТУАЛЕТ
ВАННАЯ	129993-N	ПОДСОБНОЕ ПОМЕЩЕНИЕ
ВАРИАТОР	2653-N	АВТОМОБИЛЬНОЕ ОБОРУДОВАНИЕ
ВАРИАТОР	5138-N	АВТОМОБИЛЬНАЯ ШИНА
ВАРИАТОР	148260-N	ЛЕТНЯЯ ШИНА
ВАРИАТОР	126879-N	АВТОМОБИЛЬНЫЙ ДВИГАТЕЛЬ
ВАРИАТОР	132450-N	ЭЛЕКТРОМОБИЛЬ
ВАРИАТОР	106847-N	ВЕРСИЯ
ВАРИАТОР	137963-N	ОСОВРЕМЕНИТЬ
ВАРИАТОР	147495-N	КОЛЕСО ТРАНСПОРТНОГО СРЕДСТВА
ВАРИАТОР	149920-N	АЛЬТЕРНАТИВНЫЙ ВАРИАНТ
ВАРИАТОР	143510-N	ПАРОВОЙ ДВИГАТЕЛЬ
ВАСАБИ	114776-N	ВКУСНЫЙ, ПРИЯТНЫЙ НА ВКУС
ВАСАБИ	149917-N	АРОМАТНЫЙ ВКУС
ВАСАБИ	142833-N	КУЛИНАРНЫЙ РЕЦЕПТ
ВАСАБИ	128288-N	ПРИВКУС
ВАСАБИ	134577-N	РЕЦЕПТУРА ЛЕКАРСТВА
ВАСАБИ	112092-N	КОЛЛЕКЦИОНИРОВАНИЕ
ВАСАБИ	154668-N	МЯТНЫЙ ВКУС
ВАСАБИ	109142-N	МАРИНАД (СОУС)
ВАСАБИ	130555-N	ЯПОНСКАЯ ГЕЙША
ВАСАБИ	114500-N	КИСЛЫЙ ВКУС
ВАСИЛИСК	128752-N	СКАЗОЧНОЕ ЧУДОВИЩЕ
ВАСИЛИСК	128754-N	ГРИФОН
ВАСИЛИСК	111309-N	МИФОЛОГИЧЕСКИЙ ПЕРСОНАЖ
ВАСИЛИСК	135999-N	БЕССЕМЕЙНЫЙ
ВАСИЛИСК	130613-N	ЯЙЦО НАСЕКОМОГО
ВАСИЛИСК	107850-N	ЧЛЕНИСТОНОГОЕ
ВАСИЛИСК	137699-N	САМЕЦ-ПРОИЗВОДИТЕЛЬ
ВАСИЛИСК	128750-N	СКАЗОЧНАЯ ПТИЦА
ВАСИЛИСК	108574-N	НОСОРОГ
ВАСИЛИСК	112978-N	ЖЕРЕБЕЦ
ВАТИН	138478-N	НЕГРАМОТНЫЙ, НЕКОМПЕТЕНТНЫЙ
ВАТИН	142869-N	НЕБРЕЖНО СДЕЛАННЫЙ
ВАТИН	118609-N	НЕУДАЧНЫЙ (НЕУДОВЛЕТВОРИТЕЛЬНЫЙ, ПЛОХОЙ)
ВАТИН	119370-N	НИЗКИЙ, ПОДЛЫЙ
ВАТИН	135810-N	НЕЛОГИЧНЫЙ, ЛИШЕННЫЙ ЛОГИКИ
ВАТИН	151600-N	БЕЗУМЕЦ (БЕЗРАССУДНЫЙ ЧЕЛОВЕК)
ВАТИН	119358-N	ДЕРЗКИЙ (НЕПОЧТИТЕЛЬНЫЙ)
ВАТИН	123393-N	ПОРОЧНЫЙ (БЕЗНРАВСТВЕННЫЙ)
ВАТИН	119207-N	БЕСТОЛКОВЫЙ (БЕСПОРЯДОЧНЫЙ, НЕВРАЗУМИТЕЛЬНЫЙ)
ВАТИН	120626-N	НЕОПЫТНЫЙ
ВАФЕЛЬНИЦА	10198-N	ПЕЧЕНЬЕ
ВАФЕЛЬНИЦА	109051-N	КРЕКЕР
ВАФЕЛЬНИЦА	109781-N	ВАФЛЯ
ВАФЕЛЬНИЦА	144360-N	ПАСТИЛЬНОЕ ИЗДЕЛИЕ
ВАФЕЛЬНИЦА	2168-N	ХЛЕБОБУЛОЧНЫЕ ИЗДЕЛИЯ
ВАФЕЛЬНИЦА	114552-N	ПЕКАРНЯ
ВАФЕЛЬНИЦА	112301-N	СУХАРЬ
ВАФЕЛЬНИЦА	113079-N	ПРОИЗВОДСТВО ХЛЕБА И ХЛЕБОБУЛОЧНЫХ ИЗДЕЛИЙ
ВАФЕЛЬНИЦА	5488-N	ШОКОЛАД
ВАФЕЛЬНИЦА	107932-N	ПИРОЖНОЕ
ВЕЙП	9698-N	ИНГАЛЯЦИЯ
ВЕЙП	136953-N	ВОДЯНОЙ ПАР
ВЕЙП	4873-N	ВЕНТИЛЯТОР
ВЕЙП	115823-N	НЮХАТЬ ЗАПАХ
ВЕЙП	113571-N	ВОДОЛЕЧЕНИЕ
ВЕЙП	134231-N	ЧИХАНИЕ
ВЕЙП	136025-N	ПОТЕПЛЕНИЕ ВОЗДУХА
ВЕЙП	110730-N	БРЫЗГИ (КАПЛИ ЖИДКОСТИ)
ВЕЙП	4220-N	ВЕТЕР
ВЕЙП	116657-N	ВТЕРЕТЬСЯ (ВПИТАТЬСЯ)
ВЕЙПЕР	136237-N	ПОЛЬЗОВАТЕЛЬ ИНТЕРНЕТА
ВЕЙПЕР	154894-N	ИНТЕРНЕТ-ТРОЛЛЬ
ВЕЙПЕР	123970-N	НАРКОКУРЬЕР
ВЕЙПЕР	148613-N	МЕДИАПЛЕЕР
ВЕЙПЕР	126286-N	ЗЛОПЫХАТЕЛЬ
ВЕЙПЕР	4716-N	ПУЛЯ
ВЕЙПЕР	105409-N	ШВЕДЫ
ВЕЙПЕР	125127-N	ШУТНИК
ВЕЙПЕР	123806-N	ФУГАС
ВЕЙПЕР	130762-N	ДЕБЮТАНТ
ВЕЛЬВЕТ	108570-N	ИСКУССТВЕННАЯ ТКАНЬ
ВЕЛЬВЕТ	113204-N	БОЛОНЬЯ (ТКАНЬ)
ВЕЛЬВЕТ	128534-N	ОБИВОЧНАЯ ТКАНЬ
ВЕЛЬВЕТ	2139-N	ШЕРСТЯНАЯ ТКАНЬ
ВЕЛЬВЕТ	2136-N	ШЕЛКОВАЯ ТКАНЬ
ВЕЛЬВЕТ	120241-N	БАХНУТЬ, ШАРАХНУТЬ
ВЕЛЬВЕТ	8898-N	ЛЬНЯНАЯ ТКАНЬ
ВЕЛЬВЕТ	112615-N	БОСТОН (ШЕРСТЯНАЯ ТКАНЬ)
ВЕЛЬВЕТ	127124-N	НАЧЕС НА ТКАНИ
ВЕЛЬВЕТ	109259-N	ХОЛСТ (ЛЬНЯНАЯ ТКАНЬ)
ВЕЛЮР	2135-N	ТЕКСТИЛЬНАЯ ТКАНЬ
ВЕЛЮР	108859-N	ГАЗОВАЯ ТКАНЬ
ВЕЛЮР	128534-N	ОБИВОЧНАЯ ТКАНЬ
ВЕЛЮР	108570-N	ИСКУССТВЕННАЯ ТКАНЬ
ВЕЛЮР	5051-N	МЕХОВАЯ ОДЕЖДА
ВЕЛЮР	2136-N	ШЕЛКОВАЯ ТКАНЬ
ВЕЛЮР	126821-N	ПЛАЩЕВАЯ ТКАНЬ
ВЕЛЮР	2139-N	ШЕРСТЯНАЯ ТКАНЬ
ВЕЛЮР	108506-N	ТЮЛЬ
ВЕЛЮР	137317-N	ВЕШАЛКА ДЛЯ ОДЕЖДЫ
ВЕНТЕРЬ	4873-N	ВЕНТИЛЯТОР
ВЕНТЕРЬ	120805-N	АРХАИЧЕСКИЙ
ВЕНТЕРЬ	112745-N	ПРОРЕЗЬ (ОТВЕРСТИЕ)
ВЕНТЕРЬ	124423-N	ВЫРЕЗ, ВЫРЕЗАННОЕ ОТВЕРСТИЕ
ВЕНТЕРЬ	129719-N	ВВОД (ВХОДНОЕ ОТВЕРСТИЕ, УСТРОЙСТВО)
ВЕНТЕРЬ	154711-N	ВЫТЯЖНАЯ ВЕНТИЛЯЦИЯ
ВЕНТЕРЬ	107333-N	УСТЬЕ (ВЫХОДНОЕ ОТВЕРСТИЕ)
ВЕНТЕРЬ	111852-N	ПРОТКНУТЬ ОТВЕРСТИЕ
ВЕНТЕРЬ	114340-N	ПРОРЕЗАТЬ ОТВЕРСТИЕ
ВЕНТЕРЬ	116762-N	ПРОСТРЕЛИТЬ ОТВЕРСТИЕ
ВЕРБЕНА	143506-N	СЕМЕЙСТВО СИТНИКОВЫЕ
ВЕРБЕНА	6862-N	МНОГОЛЕТНИЕ ТРАВЫ
ВЕРБЕНА	143505-N	СЕМЕЙСТВО ОСОКОВЫЕ
ВЕРБЕНА	107867-N	ЛУКОВИЧНОЕ РАСТЕНИЕ
ВЕРБЕНА	124049-N	ЗЕЛЕННАЯ КУЛЬТУРА
ВЕРБЕНА	4201-N	СОРНОЕ РАСТЕНИЕ
ВЕРБЕНА	132289-N	ОДНОЛЕТНИЕ ТРАВЫ
ВЕРБЕНА	107985-N	ОРХИДЕЯ
ВЕРБЕНА	107839-N	ЗЛАКОВОЕ РАСТЕНИЕ
ВЕРБЕНА	108175-N	ВАЛЕРИАНА
ВЕРЕТЕНО	109522-N	СТВОЛ (СТЕРЖЕНЬ ИЛИ ТРУБА)
ВЕРЕТЕНО	146455-N	СТВОЛ КОЛОННЫ
ВЕРЕТЕНО	7837-N	ПРЯЖА
ВЕРЕТЕНО	127081-N	НАМЕТОЧНАЯ НИТЬ
ВЕРЕТЕНО	118546-N	КАТУШКА ДЛЯ НАМОТКИ
ВЕРЕТЕНО	148255-N	СТЕРЖЕНЬ ДЛЯ РУЧКИ
ВЕРЕТЕНО	112567-N	ВЕРЕВКА
ВЕРЕТЕНО	117219-N	ЛЕКАЛО (ЧЕРТЕЖНЫЙ ИНСТРУМЕНТ)
ВЕРЕТЕНО	113137-N	БАНДУРА (СТРУННЫЙ ИНСТРУМЕНТ)
ВЕРЕТЕНО	107697-N	РЕЗЕЦ (ИНСТРУМЕНТ)
ВЕРСТАК	131325-N	МЕБЕЛЬНЫЙ ГАРНИТУР
ВЕРСТАК	114168-N	СТЕНКА (ШКАФ)
ВЕРСТАК	146544-N	МЕБЕЛЬ ДЛЯ СИДЕНИЯ
ВЕРСТАК	107289-N	ШКАФ (ПРЕДМЕТ МЕБЕЛИ)
ВЕРСТАК	6166-N	МЯГКАЯ МЕБЕЛЬ
ВЕРСТАК	130647-N	ГОРКА (МЕБЕЛЬ)
ВЕРСТАК	146719-N	МОНТИРОВКА (РУЧНОЙ ИНСТРУМЕНТ)
ВЕРСТАК	107294-N	СТОЛ
ВЕРСТАК	5282-N	НОЖЕВОЕ ИЗДЕЛИЕ
